name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Des Moines,2024-04-25,16.5,10.2,13.4,16.5,10.2,13.4,2.8,49.7,0,0,0,,0,0,51,35.8,121.6,1019.7,72.9,15.7,169.7,14.6,7,10,2024-04-25T06:18:41,2024-04-25T20:06:44,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-26,18.2,9.7,13.4,18.2,7,13.3,9.3,77.8,17.961,100,37.5,rain,0,0,58.4,37,125.2,1004.9,98.7,14.6,57.4,5.1,5,10,2024-04-26T06:17:17,2024-04-26T20:07:49,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-27,23.6,14.5,18.5,23.6,14.5,18.5,14,76.1,7.475,100,20.83,rain,0,0,50.6,27.5,213.2,1006.6,67.7,15.5,80,6.9,4,30,2024-04-27T06:15:54,2024-04-27T20:08:54,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-28,20.8,15,17.2,20.8,15,17.2,14.8,85.7,5.512,100,29.17,rain,0,0,57.4,39.7,149.9,1007.5,82.9,15.3,91.8,8,5,10,2024-04-28T06:14:31,2024-04-28T20:09:59,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-29,19,8.5,13.9,19,6.3,13.7,7.6,67.9,0.014,100,4.17,rain,0,0,50,32.1,261.5,1010.2,48.6,15.8,198.3,17.2,10,10,2024-04-29T06:13:10,2024-04-29T20:11:04,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDSM,KAMW,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-30,25.6,8.7,16.5,25.6,7.7,16.3,10.8,71.4,6.081,100,16.67,rain,0,0,49.4,32.3,141.6,1008.9,40.9,14.9,101.6,8.9,5,10,2024-04-30T06:11:50,2024-04-30T20:12:09,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDSM,KAMW,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-05-01,19,10.5,15.1,19,10.5,15.1,7.9,64.7,1.156,100,12.5,rain,0,0,35.3,23.9,350.4,1013.9,59.7,15.2,117.5,10.3,5,10,2024-05-01T06:10:32,2024-05-01T20:13:13,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDSM,KAMW,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-05-02,16.6,11.1,14,16.6,11.1,14,10.8,81.5,13.205,100,54.17,rain,0,0,37.1,22.4,24.4,1009.4,94.2,13.6,62.3,5.5,3,10,2024-05-02T06:09:14,2024-05-02T20:14:18,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-05-03,22.6,4.7,15.1,22.6,4.7,15.1,5.8,61,0,0,0,,0,0,33.5,22.5,124.1,1015.8,27.5,13,267.3,23.2,10,10,2024-05-03T06:07:58,2024-05-03T20:15:22,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-05-04,16.5,8.7,14.2,16.5,8.7,14.2,9.5,73.8,11.902,100,16.67,rain,0,0,51.8,31.5,298,1014.8,75.5,15,75.9,6.6,4,10,2024-05-04T06:06:43,2024-05-04T20:16:26,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
